,key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,stadium_capacity,Attendance,officials,total_goals_in_match,used_capacity_ratio,attendance_category,relative_attendance_category,host_country_code,match_for_host,tournament_year,short_stage_name,winner_code
314,678,WC-2006,2006 FIFA World Cup,M-2006-34,Ecuador v Germany,group stage,Group A,1,0,0,0,2006-06-20,16:00,S-053,Olympiastadion,Berlin,Germany,T-24,Ecuador,ECU,T-29,Germany,DEU,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,86000,72000,,3,0.8372093023255814,4.0,underload,DEU,True,2006,group,DEU
315,690,WC-2006,2006 FIFA World Cup,M-2006-46,Ukraine v Tunisia,group stage,Group H,1,0,0,0,2006-06-23,16:00,S-053,Olympiastadion,Berlin,Germany,T-78,Ukraine,UKR,T-76,Tunisia,TUN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,86000,72000,,1,0.8372093023255814,4.0,underload,DEU,False,2006,group,UKR
316,701,WC-2006,2006 FIFA World Cup,M-2006-57,Germany v Argentina,quarter-finals,not applicable,0,1,0,0,2006-06-30,17:00,S-053,Olympiastadion,Berlin,Germany,T-29,Germany,DEU,T-03,Argentina,ARG,1–1,1,1,0,0,1,1,4–2,4,2,home team win,1,0,0,86000,72000,,8,0.8372093023255814,4.0,underload,DEU,True,2006,knockout,DEU
317,708,WC-2006,2006 FIFA World Cup,M-2006-64,Italy v France,final,not applicable,0,1,0,0,2006-07-09,20:00,S-053,Olympiastadion,Berlin,Germany,T-39,Italy,ITA,T-28,France,FRA,1–1,1,1,0,0,1,1,5–3,5,3,home team win,1,0,0,86000,69000,,10,0.8023255813953488,4.0,underload,DEU,False,2006,knockout,ITA
318,235,WC-1974,1974 FIFA World Cup,M-1974-03,East Germany v Australia,group stage,Group 1,1,0,0,0,1974-06-14,19:30,S-060,Volksparkstadion,Hamburg,Germany,T-23,East Germany,DDR,T-04,Australia,AUS,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,61000,17000,Youssou Ndiaye (Referee) · Pablo Sanchez Ibanez (AR1) · Omar Delgado (AR2),2,0.2786885245901639,0.0,underload,DEU,False,1974,group,DDR
319,241,WC-1974,1974 FIFA World Cup,M-1974-09,Australia v West Germany,group stage,Group 1,1,0,0,0,1974-06-18,16:00,S-060,Volksparkstadion,Hamburg,Germany,T-04,Australia,AUS,T-83,West Germany,DEU,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,61000,53300,Mahmoud Kamel (Referee) · Alfonso Gonzalez Archundia (AR1) · Edison A. Perez Nunez (AR2),3,0.8737704918032787,3.0,underload,DEU,True,1974,group,DEU
320,252,WC-1974,1974 FIFA World Cup,M-1974-20,East Germany v West Germany,group stage,Group 1,1,0,0,0,1974-06-22,19:30,S-060,Volksparkstadion,Hamburg,Germany,T-23,East Germany,DDR,T-83,West Germany,DEU,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,61000,60200,Ramon Barreto Ruiz (Referee) · Armando Marques (AR1) · Luis Pestarino (AR2),1,0.9868852459016394,3.0,underload,DEU,True,1974,group,DDR
321,649,WC-2006,2006 FIFA World Cup,M-2006-05,Argentina v Ivory Coast,group stage,Group C,1,0,0,0,2006-06-10,21:00,S-060,Volksparkstadion,Hamburg,Germany,T-03,Argentina,ARG,T-40,Ivory Coast,CIV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,61000,49480,,3,0.8111475409836065,3.0,underload,DEU,False,2006,group,ARG
322,662,WC-2006,2006 FIFA World Cup,M-2006-18,Ecuador v Costa Rica,group stage,Group A,1,0,0,0,2006-06-15,15:00,S-060,Volksparkstadion,Hamburg,Germany,T-24,Ecuador,ECU,T-16,Costa Rica,CRI,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,61000,50000,,3,0.819672131147541,3.0,underload,DEU,False,2006,group,ECU
323,675,WC-2006,2006 FIFA World Cup,M-2006-31,Saudi Arabia v Ukraine,group stage,Group H,1,0,0,0,2006-06-19,18:00,S-060,Volksparkstadion,Hamburg,Germany,T-61,Saudi Arabia,SAU,T-78,Ukraine,UKR,0–4,0,4,-4,4,0,0,0-0,0,0,away team win,0,1,0,61000,50000,,4,0.819672131147541,3.0,underload,DEU,False,2006,group,UKR
324,685,WC-2006,2006 FIFA World Cup,M-2006-41,Czech Republic v Italy,group stage,Group E,1,0,0,0,2006-06-22,16:00,S-060,Volksparkstadion,Hamburg,Germany,T-19,Czech Republic,CZE,T-39,Italy,ITA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,61000,50000,,2,0.819672131147541,3.0,underload,DEU,False,2006,group,ITA
325,702,WC-2006,2006 FIFA World Cup,M-2006-58,Italy v Ukraine,quarter-finals,not applicable,0,1,0,0,2006-06-30,21:00,S-060,Volksparkstadion,Hamburg,Germany,T-39,Italy,ITA,T-78,Ukraine,UKR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,61000,50000,,3,0.819672131147541,3.0,underload,DEU,False,2006,knockout,ITA
326,236,WC-1974,1974 FIFA World Cup,M-1974-04,Zaire v Scotland,group stage,Group 2,1,0,0,0,1974-06-14,19:30,S-055,Westfalenstadion,Dortmund,Germany,T-85,Zaire,COD,T-62,Scotland,SCO,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,65000,27000,Gerhard Schulenburg (Referee) · Tony Boskovic (AR1) · Hans Joachim Weyland (AR2),2,0.4153846153846154,0.0,underload,DEU,False,1974,group,SCO
327,246,WC-1974,1974 FIFA World Cup,M-1974-14,Netherlands v Sweden,group stage,Group 3,1,0,0,0,1974-06-19,19:30,S-055,Westfalenstadion,Dortmund,Germany,T-46,Netherlands,NLD,T-72,Sweden,SWE,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,65000,53700,Werner Winsemann (Referee) · Kurt Tschenscher (AR1) · Clive Thomas (AR2),0,0.8261538461538461,3.0,underload,DEU,False,1974,group,
328,253,WC-1974,1974 FIFA World Cup,M-1974-21,Bulgaria v Netherlands,group stage,Group 3,1,0,0,0,1974-06-23,16:00,S-055,Westfalenstadion,Dortmund,Germany,T-10,Bulgaria,BGR,T-46,Netherlands,NLD,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,65000,53300,Tony Boskovic (Referee) · Ferdinand Biwersi (AR1) · Walter Eschweiler (AR2),5,0.82,3.0,underload,DEU,False,1974,group,NLD
329,267,WC-1974,1974 FIFA World Cup,M-1974-35,Netherlands v Brazil,second group stage,Group A,1,0,0,0,1974-07-03,19:30,S-055,Westfalenstadion,Dortmund,Germany,T-46,Netherlands,NLD,T-09,Brazil,BRA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,65000,53700,Kurt Tschenscher (Referee) · Bob Davidson (AR1) · George Suppiah (AR2),2,0.8261538461538461,3.0,underload,DEU,False,1974,group,NLD
330,648,WC-2006,2006 FIFA World Cup,M-2006-04,Trinidad and Tobago v Sweden,group stage,Group B,1,0,0,0,2006-06-10,18:00,S-055,Westfalenstadion,Dortmund,Germany,T-75,Trinidad and Tobago,TTO,T-72,Sweden,SWE,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,65000,62959,,0,0.9686,3.0,underload,DEU,False,2006,group,
331,661,WC-2006,2006 FIFA World Cup,M-2006-17,Germany v Poland,group stage,Group A,1,0,0,0,2006-06-14,21:00,S-055,Westfalenstadion,Dortmund,Germany,T-29,Germany,DEU,T-55,Poland,POL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,65000,65000,,1,1.0,4.0,full,DEU,True,2006,group,DEU
332,674,WC-2006,2006 FIFA World Cup,M-2006-30,Togo v Switzerland,group stage,Group G,1,0,0,0,2006-06-19,15:00,S-055,Westfalenstadion,Dortmund,Germany,T-74,Togo,TGO,T-73,Switzerland,CHE,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,65000,65000,,2,1.0,4.0,full,DEU,False,2006,group,CHE
333,688,WC-2006,2006 FIFA World Cup,M-2006-44,Japan v Brazil,group stage,Group F,1,0,0,0,2006-06-22,21:00,S-055,Westfalenstadion,Dortmund,Germany,T-42,Japan,JPN,T-09,Brazil,BRA,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,65000,65000,,5,1.0,4.0,full,DEU,False,2006,group,BRA
334,699,WC-2006,2006 FIFA World Cup,M-2006-55,Brazil v Ghana,round of 16,not applicable,0,1,0,0,2006-06-27,17:00,S-055,Westfalenstadion,Dortmund,Germany,T-09,Brazil,BRA,T-30,Ghana,GHA,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,65000,65000,,3,1.0,4.0,full,DEU,False,2006,knockout,BRA
335,705,WC-2006,2006 FIFA World Cup,M-2006-61,Germany v Italy,semi-finals,not applicable,0,1,0,0,2006-07-04,21:00,S-055,Westfalenstadion,Dortmund,Germany,T-29,Germany,DEU,T-39,Italy,ITA,0–2,0,2,-2,2,1,0,0-0,0,0,away team win,0,1,0,65000,65000,,2,1.0,4.0,full,DEU,True,2006,knockout,ITA
336,237,WC-1974,1974 FIFA World Cup,M-1974-05,Sweden v Bulgaria,group stage,Group 3,1,0,0,0,1974-06-15,16:00,S-056,Rheinstadion,Düsseldorf,Germany,T-72,Sweden,SWE,T-10,Bulgaria,BGR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,70000,23800,Edison A. Perez Nunez (Referee) · Alfonso Gonzalez Archundia (AR1) · George Suppiah (AR2),0,0.34,0.0,underload,DEU,False,1974,group,
337,254,WC-1974,1974 FIFA World Cup,M-1974-22,Sweden v Uruguay,group stage,Group 3,1,0,0,0,1974-06-23,16:00,S-056,Rheinstadion,Düsseldorf,Germany,T-72,Sweden,SWE,T-81,Uruguay,URY,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,70000,28300,Erich Linemayr (Referee) · Vicente Llobregat (AR1) · Heinz Aldinger (AR2),3,0.4042857142857143,1.0,underload,DEU,False,1974,group,SWE
338,257,WC-1974,1974 FIFA World Cup,M-1974-25,Yugoslavia v West Germany,second group stage,Group B,1,0,0,0,1974-06-26,16:00,S-056,Rheinstadion,Düsseldorf,Germany,T-84,Yugoslavia,YUG,T-83,West Germany,DEU,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,70000,67385,Armando Marques (Referee) · Aurelio Angonese (AR1) · Edison A. Perez Nunez (AR2),2,0.9626428571428571,4.0,underload,DEU,True,1974,group,DEU
339,264,WC-1974,1974 FIFA World Cup,M-1974-32,West Germany v Sweden,second group stage,Group B,1,0,0,0,1974-06-30,19:30,S-056,Rheinstadion,Düsseldorf,Germany,T-83,West Germany,DEU,T-72,Sweden,SWE,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,70000,67800,Pavel Kazakov (Referee) · Nicolae Rainea (AR1) · Pablo Sanchez Ibanez (AR2),6,0.9685714285714285,4.0,underload,DEU,True,1974,group,DEU
340,268,WC-1974,1974 FIFA World Cup,M-1974-36,Sweden v Yugoslavia,second group stage,Group B,1,0,0,0,1974-07-03,19:30,S-056,Rheinstadion,Düsseldorf,Germany,T-72,Sweden,SWE,T-84,Yugoslavia,YUG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,70000,41300,Luis Pestarino (Referee) · Ramon Barreto Ruiz (AR1) · Vicente Llobregat (AR2),3,0.59,2.0,underload,DEU,False,1974,group,SWE
341,238,WC-1974,1974 FIFA World Cup,M-1974-06,Uruguay v Netherlands,group stage,Group 3,1,0,0,0,1974-06-15,16:00,S-061,Niedersachsenstadion,Hanover,Germany,T-81,Uruguay,URY,T-46,Netherlands,NLD,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,60000,55100,Karoly Palotai (Referee) · Pavel Kazakov (AR1) · Nicolae Rainea (AR2),2,0.9183333333333333,3.0,underload,DEU,False,1974,group,NLD
342,245,WC-1974,1974 FIFA World Cup,M-1974-13,Bulgaria v Uruguay,group stage,Group 3,1,0,0,0,1974-06-19,19:30,S-061,Niedersachsenstadion,Hanover,Germany,T-10,Bulgaria,BGR,T-81,Uruguay,URY,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,60000,13400,John Taylor (Referee) · Dogan Babacan (AR1) · Klaus Ohmsen (AR2),2,0.22333333333333333,0.0,underload,DEU,False,1974,group,
343,258,WC-1974,1974 FIFA World Cup,M-1974-26,Brazil v East Germany,second group stage,Group A,1,0,0,0,1974-06-26,19:30,S-061,Niedersachsenstadion,Hanover,Germany,T-09,Brazil,BRA,T-23,East Germany,DDR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,60000,59863,Clive Thomas (Referee) · Dogan Babacan (AR1) · Tony Boskovic (AR2),1,0.9977166666666667,3.0,full,DEU,False,1974,group,BRA
344,261,WC-1974,1974 FIFA World Cup,M-1974-29,Argentina v Brazil,second group stage,Group A,1,0,0,0,1974-06-30,16:00,S-061,Niedersachsenstadion,Hanover,Germany,T-03,Argentina,ARG,T-09,Brazil,BRA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,60000,39400,Vital Loraux (Referee) · Birame Ndiaye (AR1) · John Taylor (AR2),3,0.6566666666666666,2.0,underload,DEU,False,1974,group,BRA
345,655,WC-2006,2006 FIFA World Cup,M-2006-11,Italy v Ghana,group stage,Group E,1,0,0,0,2006-06-12,21:00,S-061,Niedersachsenstadion,Hanover,Germany,T-39,Italy,ITA,T-30,Ghana,GHA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,60000,43000,,2,0.7166666666666667,2.0,underload,DEU,False,2006,group,ITA
346,667,WC-2006,2006 FIFA World Cup,M-2006-23,Mexico v Angola,group stage,Group D,1,0,0,0,2006-06-16,21:00,S-061,Niedersachsenstadion,Hanover,Germany,T-44,Mexico,MEX,T-02,Angola,AGO,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,60000,43000,,0,0.7166666666666667,2.0,underload,DEU,False,2006,group,
347,677,WC-2006,2006 FIFA World Cup,M-2006-33,Costa Rica v Poland,group stage,Group A,1,0,0,0,2006-06-20,16:00,S-061,Niedersachsenstadion,Hanover,Germany,T-16,Costa Rica,CRI,T-55,Poland,POL,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,60000,43000,,3,0.7166666666666667,2.0,underload,DEU,False,2006,group,POL
348,691,WC-2006,2006 FIFA World Cup,M-2006-47,Switzerland v South Korea,group stage,Group G,1,0,0,0,2006-06-23,21:00,S-061,Niedersachsenstadion,Hanover,Germany,T-73,Switzerland,CHE,T-69,South Korea,KOR,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,60000,43000,,2,0.7166666666666667,2.0,underload,DEU,False,2006,group,CHE
349,700,WC-2006,2006 FIFA World Cup,M-2006-56,Spain v France,round of 16,not applicable,0,1,0,0,2006-06-27,21:00,S-061,Niedersachsenstadion,Hanover,Germany,T-71,Spain,ESP,T-28,France,FRA,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,60000,43000,,4,0.7166666666666667,2.0,underload,DEU,False,2006,knockout,FRA
350,239,WC-1974,1974 FIFA World Cup,M-1974-07,Italy v Haiti,group stage,Group 4,1,0,0,0,1974-06-15,18:00,S-065,Olympiastadion,Munich,Germany,T-39,Italy,ITA,T-32,Haiti,HTI,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,78000,53000,Vicente Llobregat (Referee) · Jafar Namdar (AR1) · Armando Marques (AR2),4,0.6794871794871795,3.0,underload,DEU,False,1974,group,ITA
351,248,WC-1974,1974 FIFA World Cup,M-1974-16,Haiti v Poland,group stage,Group 4,1,0,0,0,1974-06-19,19:30,S-065,Olympiastadion,Munich,Germany,T-32,Haiti,HTI,T-55,Poland,POL,0–7,0,7,-7,7,0,0,0-0,0,0,away team win,0,1,0,78000,25300,George Suppiah (Referee) · Ferdinand Biwersi (AR1) · Walter Eschweiler (AR2),7,0.3243589743589744,0.0,underload,DEU,False,1974,group,POL
352,255,WC-1974,1974 FIFA World Cup,M-1974-23,Argentina v Haiti,group stage,Group 4,1,0,0,0,1974-06-23,16:00,S-065,Olympiastadion,Munich,Germany,T-03,Argentina,ARG,T-32,Haiti,HTI,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,78000,25900,Pablo Sanchez Ibanez (Referee) · Mahmoud Kamel (AR1) · Birame Ndiaye (AR2),5,0.33205128205128204,0.0,underload,DEU,False,1974,group,ARG
353,269,WC-1974,1974 FIFA World Cup,M-1974-37,Brazil v Poland,third-place match,not applicable,0,1,0,0,1974-07-06,16:00,S-065,Olympiastadion,Munich,Germany,T-09,Brazil,BRA,T-55,Poland,POL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,78000,77100,Aurelio Angonese (Referee) · Jafar Namdar (AR1) · Birame Ndiaye (AR2),1,0.9884615384615385,4.0,underload,DEU,False,1974,knockout,POL
354,270,WC-1974,1974 FIFA World Cup,M-1974-38,Netherlands v West Germany,final,not applicable,0,1,0,0,1974-07-07,16:00,S-065,Olympiastadion,Munich,Germany,T-46,Netherlands,NLD,T-83,West Germany,DEU,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,78000,78200,John Taylor (Referee) · Alfonso Gonzalez Archundia (AR1) · Ramon Barreto Ruiz (AR2),3,1.0025641025641026,4.0,full,DEU,True,1974,knockout,DEU
355,240,WC-1974,1974 FIFA World Cup,M-1974-08,Poland v Argentina,group stage,Group 4,1,0,0,0,1974-06-15,18:00,S-067,Neckarstadion,Stuttgart,Germany,T-55,Poland,POL,T-03,Argentina,ARG,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,72000,32700,Clive Thomas (Referee) · Heinz Aldinger (AR1) · Bob Davidson (AR2),5,0.45416666666666666,1.0,underload,DEU,False,1974,group,POL
356,247,WC-1974,1974 FIFA World Cup,M-1974-15,Argentina v Italy,group stage,Group 4,1,0,0,0,1974-06-19,19:30,S-067,Neckarstadion,Stuttgart,Germany,T-03,Argentina,ARG,T-39,Italy,ITA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,72000,70100,Pavel Kazakov (Referee) · Rudolf Gloeckner (AR1) · Nicolae Rainea (AR2),2,0.9736111111111111,4.0,underload,DEU,False,1974,group,
357,256,WC-1974,1974 FIFA World Cup,M-1974-24,Poland v Italy,group stage,Group 4,1,0,0,0,1974-06-23,16:00,S-067,Neckarstadion,Stuttgart,Germany,T-55,Poland,POL,T-39,Italy,ITA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,72000,70100,Hans Joachim Weyland (Referee) · Werner Winsemann (AR1) · Gerhard Schulenburg (AR2),3,0.9736111111111111,4.0,underload,DEU,False,1974,group,POL
358,260,WC-1974,1974 FIFA World Cup,M-1974-28,Sweden v Poland,second group stage,Group B,1,0,0,0,1974-06-26,19:30,S-067,Neckarstadion,Stuttgart,Germany,T-72,Sweden,SWE,T-55,Poland,POL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,72000,44955,Ramon Barreto Ruiz (Referee) · Alfonso Gonzalez Archundia (AR1) · Luis Pestarino (AR2),1,0.624375,2.0,underload,DEU,False,1974,group,POL
359,657,WC-2006,2006 FIFA World Cup,M-2006-13,France v Switzerland,group stage,Group G,1,0,0,0,2006-06-13,18:00,S-067,Neckarstadion,Stuttgart,Germany,T-28,France,FRA,T-73,Switzerland,CHE,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,72000,52000,,0,0.7222222222222222,3.0,underload,DEU,False,2006,group,
360,666,WC-2006,2006 FIFA World Cup,M-2006-22,Netherlands v Ivory Coast,group stage,Group C,1,0,0,0,2006-06-16,18:00,S-067,Neckarstadion,Stuttgart,Germany,T-46,Netherlands,NLD,T-40,Ivory Coast,CIV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,72000,52000,,3,0.7222222222222222,3.0,underload,DEU,False,2006,group,NLD
361,676,WC-2006,2006 FIFA World Cup,M-2006-32,Spain v Tunisia,group stage,Group H,1,0,0,0,2006-06-19,21:00,S-067,Neckarstadion,Stuttgart,Germany,T-71,Spain,ESP,T-76,Tunisia,TUN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,72000,52000,,4,0.7222222222222222,3.0,underload,DEU,False,2006,group,ESP
362,687,WC-2006,2006 FIFA World Cup,M-2006-43,Croatia v Australia,group stage,Group F,1,0,0,0,2006-06-22,21:00,S-067,Neckarstadion,Stuttgart,Germany,T-17,Croatia,HRV,T-04,Australia,AUS,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,72000,52000,,4,0.7222222222222222,3.0,underload,DEU,False,2006,group,
363,695,WC-2006,2006 FIFA World Cup,M-2006-51,England v Ecuador,round of 16,not applicable,0,1,0,0,2006-06-25,17:00,S-067,Neckarstadion,Stuttgart,Germany,T-27,England,ENG,T-24,Ecuador,ECU,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,72000,52000,,1,0.7222222222222222,3.0,underload,DEU,False,2006,knockout,ENG
364,707,WC-2006,2006 FIFA World Cup,M-2006-63,Germany v Portugal,third-place match,not applicable,0,1,0,0,2006-07-08,21:00,S-067,Neckarstadion,Stuttgart,Germany,T-29,Germany,DEU,T-56,Portugal,PRT,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,72000,52000,,4,0.7222222222222222,3.0,underload,DEU,True,2006,knockout,DEU
365,244,WC-1974,1974 FIFA World Cup,M-1974-12,Yugoslavia v Zaire,group stage,Group 2,1,0,0,0,1974-06-18,19:30,S-059,Parkstadion,Gelsenkirchen,Germany,T-84,Yugoslavia,YUG,T-85,Zaire,COD,9–0,9,0,9,-9,0,0,0-0,0,0,home team win,1,0,0,72000,31700,Omar Delgado (Referee) · Vicente Llobregat (AR1) · Ramon Barreto Ruiz (AR2),9,0.44027777777777777,1.0,underload,DEU,False,1974,group,YUG
366,251,WC-1974,1974 FIFA World Cup,M-1974-19,Zaire v Brazil,group stage,Group 2,1,0,0,0,1974-06-22,16:00,S-059,Parkstadion,Gelsenkirchen,Germany,T-85,Zaire,COD,T-09,Brazil,BRA,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,72000,36200,Nicolae Rainea (Referee) · Aurelio Angonese (AR1) · Klaus Ohmsen (AR2),3,0.5027777777777778,1.0,underload,DEU,False,1974,group,BRA
367,259,WC-1974,1974 FIFA World Cup,M-1974-27,Netherlands v Argentina,second group stage,Group A,1,0,0,0,1974-06-26,19:30,S-059,Parkstadion,Gelsenkirchen,Germany,T-46,Netherlands,NLD,T-03,Argentina,ARG,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,72000,56548,Bob Davidson (Referee) · Kurt Tschenscher (AR1) · Pavel Kazakov (AR2),4,0.7853888888888889,3.0,underload,DEU,False,1974,group,NLD
368,262,WC-1974,1974 FIFA World Cup,M-1974-30,East Germany v Netherlands,second group stage,Group A,1,0,0,0,1974-06-30,16:00,S-059,Parkstadion,Gelsenkirchen,Germany,T-23,East Germany,DDR,T-46,Netherlands,NLD,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,72000,68348,Ruedi Scheurer (Referee) · Erich Linemayr (AR1) · Omar Delgado (AR2),2,0.9492777777777778,4.0,underload,DEU,False,1974,group,NLD
369,266,WC-1974,1974 FIFA World Cup,M-1974-34,Argentina v East Germany,second group stage,Group A,1,0,0,0,1974-07-03,19:30,S-059,Parkstadion,Gelsenkirchen,Germany,T-03,Argentina,ARG,T-23,East Germany,DDR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,72000,54254,John Taylor (Referee) · Mahmoud Kamel (AR1) · Clive Thomas (AR2),2,0.7535277777777778,3.0,underload,DEU,False,1974,group,
370,271,WC-1978,1978 FIFA World Cup,M-1978-01,West Germany v Poland,group stage,Group 2,1,0,0,0,1978-06-01,15:00,S-002,Estadio Monumental,Buenos Aires,Argentina,T-83,West Germany,DEU,T-55,Poland,POL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,75000,67579,Norberto Angel Coerezza (Referee) · Arturo Andres Ithurralde (AR1) · Miguel Comesana (AR2),0,0.9010533333333334,4.0,underload,ARG,False,1978,group,
371,274,WC-1978,1978 FIFA World Cup,M-1978-04,Argentina v Hungary,group stage,Group 1,1,0,0,0,1978-06-02,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,Argentina,ARG,T-34,Hungary,HUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,75000,71615,Antonio Garrido (Referee) · Youssou Ndiaye (AR1) · Pat Partridge (AR2),3,0.9548666666666666,4.0,underload,ARG,True,1978,group,ARG
372,282,WC-1978,1978 FIFA World Cup,M-1978-12,Argentina v France,group stage,Group 1,1,0,0,0,1978-06-06,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,Argentina,ARG,T-28,France,FRA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,75000,71666,Jean Dubach (Referee) · Cesar Orozco Guerrero (AR1) · Werner Winsemann (AR2),3,0.9555466666666667,4.0,underload,ARG,True,1978,group,ARG
373,290,WC-1978,1978 FIFA World Cup,M-1978-20,Argentina v Italy,group stage,Group 1,1,0,0,0,1978-06-10,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,Argentina,ARG,T-39,Italy,ITA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,75000,71712,Abraham Klein (Referee) · Alfonso Gonzalez Archundia (AR1) · Francis Rion (AR2),1,0.95616,4.0,underload,ARG,True,1978,group,ITA
374,296,WC-1978,1978 FIFA World Cup,M-1978-26,Italy v West Germany,second group stage,Group A,1,0,0,0,1978-06-14,13:45,S-002,Estadio Monumental,Buenos Aires,Argentina,T-39,Italy,ITA,T-83,West Germany,DEU,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,75000,67547,Dusan Maksimovic (Referee) · Alfonso Gonzalez Archundia (AR1) · Miguel Comesana (AR2),0,0.9006266666666667,4.0,underload,ARG,False,1978,group,
375,300,WC-1978,1978 FIFA World Cup,M-1978-30,Italy v Austria,second group stage,Group A,1,0,0,0,1978-06-18,16:45,S-002,Estadio Monumental,Buenos Aires,Argentina,T-39,Italy,ITA,T-05,Austria,AUT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,75000,66695,Francis Rion (Referee) · Norberto Angel Coerezza (AR1) · Youssou Ndiaye (AR2),1,0.8892666666666666,4.0,underload,ARG,False,1978,group,ITA
376,304,WC-1978,1978 FIFA World Cup,M-1978-34,Italy v Netherlands,second group stage,Group A,1,0,0,0,1978-06-21,13:45,S-002,Estadio Monumental,Buenos Aires,Argentina,T-39,Italy,ITA,T-46,Netherlands,NLD,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,75000,67433,Angel Martinez (Referee) · Luis Pestarino (AR1) · Cesar Orozco Guerrero (AR2),3,0.8991066666666667,4.0,underload,ARG,False,1978,group,NLD
